Address:Institut für Informatik\n\n Albert-Ludwigs-Universität Freiburg\n\n Georges-Köhler-Allee 52\n\n 79110 Freiburg, Germany\n\nRoom:Building 052, Room 00-043\n\nEmail:lindner@informatik.uni-freiburg.de\n\nPhone:+49 761 203-8251 \n\nFax:+49 761 203-8222 \n\nConsultation:by appointment (e-mail)\n\nAbout me\n\n Since Oct. 2015 Felix Lindner has been working as a lecturer in the research group Foundations of Artificial Intelligence. He received his doctoral degree (Dr. rer. nat.) from the University of Hamburg (Knowledge and Language Processing Group) in July 2015. His research is focused on knowledge representation and reasoning for human-centered robotics, social robotics, and machine ethics (check out The HERA Project). \n\nTeaching\n\n	1
Formal Methods in Software Engineering\n\nSemantics of Programming Languages\n\nRelational Methods in Computer Science\n\nGraph Theory in Computer Science\n\nRelational Mathematics\n\nMember of the Editorial Board of the\n\n Electronic Journal on Relational Methods\n\n in Computer Science - JoRMiCS\n\nMiscellaneous\n\n Curriculum \n\nCurriculum\n\nCurriculum of Gunther SCHMIDT\n\nBorn\n\nNovember 28, 1939 in Rüdersdorf near Berlin, Germany\n\nMarital Status\n\nmarried December 2, 1966\n\na daughter and a son,\n\n now both with degrees in Informatics\n\nSchool Education\n\nunder post war circumstances Sep. 1945 - Feb. 1957,\n\n ending with "Abitur" in Bremen\n\nStudy of Mathematics and Physics\n\nU GöttingenSS 1957 - WS 1959/60\n\nLMU MünchenSS 1960 - SS 1962\n\nDegrees\n\nDipl.-Math.SS 1962 at LMU München\n\n in analysis of several complex variables\n\n supervised by Prof. Karl Stein\n\nDr. rer. nat.WS 1965/66 at LMU München\n\nin analysis of several complex variables\n\n supervised by Prof. Karl Stein\n\nDr. rer. nat. habil.SS 1978 at TU München (thesis submitted SS 1977)\n\n in Informatics\n\nCareer\n\n"Verwalter der Dienstgeschäfte\n\n eines Wissenschaftlichen Assistenten"October 1, 1962 - March 31, 1966\n\n Mathematics Institute of TU München,\n\n attached to Prof. Robert Sauer\n\n"Wissenschaftlicher Angestellter"April 1, 1966 - April 15, 1966\n\n Mathematics Institute of TU München\n\n"Wissenschaftlicher Assistent"April 16, 1966 - February 28, 1970\n\n Mathematics Institute of TU München\n\n"Oberassistent"March 1, 1970 - February 28, 1973\n\n Mathematics Institute of TU München\n\n"Akademischer Direktor"March 1, 1973 - September 30, 1980\n\n Institute for Informatics of TU München\n\nAssociate ProfessorOctober 1, 1980 - May 30, 1988\n\n Institute for Informatics of TU München\n\n including the following one-and-a-half-year period as\n\nFull Professorand temporary holder of the chair\n\n of the late Prof. Klaus Samelson at TU München\n\nFull Professorsince May 31, 1988\n\n Institute for Software Technology\n\n Faculty for Informatics of UniBw München\n\nretiredsince November 30, 2004\n\n Habilitations \n\nHabilitations\n\nHabilitations\n\n Walter Guttmann\n\nAlgebras for	1
apl. Prof. Dr.-Ing. Michael Gerke\n\nTelefon: +49 2331 987-2207 \n\n Fax: +49 2331 987-354 \n\nRaum: B 114 \n\nGebäude 5 (Philipp-Reis-Gebäude) \n\nProjekte\n\nDAAD-Förderung im PPP-Programm Slowakei, abgeschlossen, Laufzeit: 2007 - 2008\n\nEine virtuelle Umgebung für die Kommunikation, Interaktion und Kollaboration, abgeschlossen, Förderer: Innovationfond 2001 des Büro Lernraum Virtuelle Universität, Laufzeit: 2001\n\nErprobung von CSCL-Szenarien im LVU, Teilprojekt Instant Messaging , abgeschlossen, Förderer: Innovationfond 2003 des Büro Lernraum Virtuelle Universität, Laufzeit: 2003\n\nInternationale Minenräumung , abgeschlossen, Förderer: NRW - MWME, Laufzeit: 2008 - 2009\n\nInternationale Waldbrandbekämpfung, abgeschlossen, Laufzeit: 2008 - 2009\n\nLernen und Experimentieren an realen technischen Anlagen im Netz \n\nReale Systeme im virtuellen Labor, abgeschlossen, Förderer: Universitätsverbund MultiMedia , Laufzeit: 08/1998 - 12/1999\n\nSocrates-Projekt RichODL, abgeschlossen, Laufzeit: 1999 - 2002\n\nWeiterbildungsprojekt mit der SIEMENS AG \n\nBetreute Arbeiten\n\nThemenangebote\n\nThema 1.1.: Steuerung und Regelung von Anlagen, Themenangebot\n\nThema 1.2.: "Industrie 4.0" (Studie), Themenangebot\n\nThema 3.2.: Bildverarbeitende Verfahren in der Medizintechnik (Studie), Themenangebot\n\nThema 5.1.: Steuerungstechnik für Verkehrssysteme, Themenangebot\n\nThema 5.2.: Konzeption und Aufbau eines Mechatronik-Praktikums (derzeit nicht verfügbar), Themenangebot\n\nThema 5.3.: M2M-Kommunikation (derzeit nicht verfügbar), Themenangebot\n\nThema 6.1: Redundante Kommunikation für UAVs (derzeit nicht verfügbar), Themenangebot\n\nThema 6.2: Echtzeit-Flugsteuerung (derzeit nicht verfügbar), Themenangebot\n\nin Bearbeitung\n\nKonzeption und Aufbau einer Bahnleitsteuerung, M. Schäfer, in Bearbeitung, 2018\n\nabgeschlossene\n\nAuslegung und funktionelle Entwicklung eines hybriden Antriebssystems für Tragschrauber, R. Sattler, abgeschlossen, 2018\n\nAutomatische Analyse von Messdaten aus der Fahrzeugerprobung\n\nAutomatisierte Intralogistik - Entwurf und Projektierung einer Anlage für werksinterne Warenbewegungen\n\nAutomatisierung eines Eisenbahnnetzes (nicht fertiggestellt), N.N., abgeschlossen, 2018\n\nEntwicklung einer Methodik zur Erkennung verschiedener Situationen (Use-Cases) in Personensperren (nicht fertiggestellt), N.N., abgeschlossen, 2018\n\nEntwicklung eines Konzepts zur Vibrationsanalyse auf Basis einer FPGA-Lösung\n\nEntwicklung eines Moduls zur Anbindung des UIA Frameworks in C# als Erweiterung des JAVA-Testframeworks XETA\n\nEntwurf der Regelung	1
 Prof. Dr.-Ing. habil. Peter Nyhuis \n\n Institutsleitung\n\n Institut für Fabrikanlagen und Logistik\n\n Produktionstechnisches Zentrum Hannover\n\n An der Universität 2\n\nBerufliche Stationen\n\n2012 – 2016\n\nVorstand des Niedersächsischen Forschungszentrum Produktionstechnik (NFP), Vorstandsvorsitzender\n\nSeit 2010\n\nGesellschafter der Grean GmbH, Hannover\n\nSeit 2008\n\nGesellschafter des IPH – Institut für Integrierte Produktion Hannover gGmbH\n\nSeit 2003\n\nGeschäftsführender Leiter des Instituts für Fabrikanlagen und Logistik \n\n Professor, Leibniz Universität Hannover\n\n1999 – 2003\n\nMitarbeiter (Projektleiter/Projektcoach) bei der SIEMENS AG, SPLS SCC \n\n München Partner der SPLS SCC, Mitglied des Leitungskreises\n\n1999\n\nAbschluss des Habilitationsverfahrens am Fachbereich Maschinenbau der Leibniz Universität Universität Hannover; Titel: Logistische Kennlinien \n\n Erlangung der Lehrbefugnis für das Fachgebiet Produktionslogistik\n\n1993 - 1999\n\nHochschulassistent an der Universität Hannover\n\n1991\n\nPromotion mit dem Thema "Durchlauforientierte Losgrößenbestimmung"\n\n1984 - 1993\n\nMitarbeiter am Institut für Fabrikanlagen der Universität Hannover \n\n (Leitung: Prof. Dr.-Ing. Dr.-Ing. E.h. mult. H.-P. Wiendahl)\n\nArbeitsschwerpunkte\n\nFabrikplanung (Struktur- und Layoutplanung, Wandlungsfähigkeit, Synergetische Fabrikplanung) \n\nProduktionsmanagement (Produktionsplanung und -steuerung, logistische Kennlinien, Produktionscontrolling) \n\nProduktionsgestaltung (Fertigungs- und Montageplanung, Materialbereitstellung, Aerodynamische Zuführtechnik, Verfügbarkeitssicherung verketteter Produktionssysteme) \n\nArbeitswissenschaft (Arbeitsorganisation, Arbeitswirtschaft, Arbeitsgestaltung) \n\nWissenschaftliche Vereine / Gutachtertätigkeiten\n\nMitglied des Expertengremiums für die Exzellenzstrategie des Bundes und der Länder (2016-2018) \n\nMitglied des Wissenschaftsrats (2015-2018) \n\nMitglied des Wissenschaftlichen Rats der AIF; Vorsitzender der GAG 3 (seit 01/2015) \n\nMitglied der Deutschen Akademie der Technikwissenschaften acatech (seit 12/2014) \n\nMitglied der wissenschaftlichen Gesellschaft für Produktionstechnik (WGP) \n\nMitglied der Wissenschaftlichen Gesellschaft für Arbeits- und Betriebsorganisation HAB e.V. (vormals: Hochschulgruppe Arbeits- und Betriebsorganisation) (Vorstand: 2007-2011) \n\nCIRP Associate Member (Internationale Forschungsgemeinschaft für Produktionstechnik) \n\nMitglied der VDI-Gesellschaft Produktionstechnik und Logistik (GPL); Vorsitzender des VDI-Fachausschusses Fabrikplanung \n\nMitglied der Gesellschaft für Arbeitswissenschaft (GfA) \n\nMitglied des Beirats der GVB e.V. \n\nMitglied des Beirats der wt Werkstattstechnik online, Springer Verlag \n\nMitglied des Senats- und	1
ComTec, we empower the mobile user\n\nDer Lehrstuhl für Kommunikationstechnik (Chair for Communication Technology – ComTec) wurde im März 2000 von Prof. Dr. Klaus David gegründet. Aktuell arbeiten mehr als 20 Mitarbeiterinnen und Mitarbeiter und mehr als 30 Studierende daran, die ComTec Vision zu verwirklichen: Empower the mobile user! Wir konzentrieren uns dabei auf neue innovative mobile Anwendungen für die Digitalisierung der Gebiete Automotive, Energie, Arbeit, Gesundheit und Lernen. Dabei spielen kontextsensitive Anwendungen, welche Informationen über das Umfeld sowie Daten von Nutzern selber miteinbeziehen, eine wichtige und für die Zukunft entscheidende Rolle.\n\nDie Ausbildung und Lehre, welche neben Internettechnologien und Anwendungen, mobilen Netzen, Maschinellem Lernen und Künstlicher Intelligenz auch Softwaretechnologien wie C#, Switft oder Java umfasst, wird durch einen forschungsorientierten Ansatz verstärkt. So werden Studierende am Lehrstuhl bestmöglich auf ihre späteren Aufgaben in der Forschung oder der Industrie vorbereitet.\n\nComTec arbeitet eng mit zahlreichen nationalen und international renommierten Forschungs- und Industriepartnern zusammen und ist aktives Mitglied bei: ngmn, WWRFNet!Works, IEEE (VTS, Communications and Computer Society), EnOcean und Hermes. \n\nBei verschiedenen Konferenzen (IEEE VTC, IEEE PerCom, ACM UbiComp, NetSys) sind Mitarbeiterinnen und Mitarbeiter von ComTec als Autoren oder Organisatoren aktiv. Zur Unterstützung unserer Vision wurde das erfolgreiche Start-up PhoneTec zur Entwicklung von mobilen Anwendungen gegründet. ComTec ist zudem Gründungspartner des ITeG.\n\nAktuelles\n\nLändliche Entwicklung: Der Bund fördert ein Projekt zur Digitalen Nachbarschaftshilfe in Warburg\n\n06.05.2019Die 49. Jahrestagung der Gesellschaft für Informatik (INFORMATIK2019) findet im September an der Uni Kassel statt\n\nVom 23. bis 26. September findet die 49. Jahrestagung der Gesellschaft für Informatik, die...\n\n	1
Helen Bolke-Hermanns\n\nAdresseRWTH Aachen\n\nFachgruppe Informatik\n\nAhornstr. 55\n\n52074 Aachen \n\nInformatikzentrum, Erweiterungsgebäude 3 (E3)\n\nRaum: 9218 \n\nPhone\n\n+49 (0)241 / 80 - 21004 \n\nFax\n\n+49 (0)241 / 80 - 22222 \n\nEmail \n\nhelen.bolke-hermanns(at)informatik.rwth-aachen.de \n\nHomepage \n\n	1
 Room 707\n\n Christian-Albrechts-Platz 4\n\n 24118 Kiel\n\n Phone: +49 431 880-7270\n\nInfo\n\nResearch Assistant/PhD Student\n\n Christian-Albrechts-Platz 4, R.701 (CAP 4)\n\nI like \n\ndeclarative programming languages like Haskell and Curry\n\ntype-safe client-side programming with PureScript\n\nworking with the proof assistant Coq\n\nI am currently\n\ntrying to formalise properties of functional (logic) programs with Coq\n\ninvestigating similarities between functional logic and probabilistic programming languages\n\nwriting simple (and pretty) programs to solve puzzles with Curry\n\nPublications\n\nImplementing a Library for Probabilistic Programming using Non-strict Non-determinism (arXiv)(TPLP)\n\nOne Monad To Prove Them All (arXiv) (<Programming>'19)\n\nProbabilistic Functional Logic Programming (preprint) (PADL'18)\n\nAll Sorts of Permutations\n\n	1
Profile\n\nAnne Gehre, M.Sc.\n\n Room 108\n\n Phone: +49 241 8021806\n\n Fax: +49 241 8022899\n\n Email: anne.gehre@cs.rwth-aachen.de\n\nPublications\n\nFeature Curve Co-Completion in Noisy Data\n\nAnne Gehre, Isaak Lim, Leif Kobbelt\n\nComputer Graphics Forum (Proc. EUROGRAPHICS 2018)\n\nFeature curves on 3D shapes provide important hints about significant parts of the geometry and reveal their underlying structure. However, when we process real world data, automatically detected feature curves are affected by measurement uncertainty, missing data, and sampling resolution, leading to noisy, fragmented, and incomplete feature curve networks. These artifacts make further processing unreliable. In this paper we analyze the global co-occurrence information in noisy feature curve networks to fill in missing data and suppress weakly supported feature curves. For this we propose an unsupervised approach to find meaningful structure within the incomplete data by detecting multiple occurrences of feature curve configurations (co-occurrence analysis). We cluster and merge these into feature curve templates, which we leverage to identify strongly supported feature curve segments as well as to complete missing data in the feature curve network. In the presence of significant noise, previous approaches had to resort to user input, while our method performs fully automatic feature curve co-completion. Finding feature reoccurrences however, is challenging since naive feature curve comparison fails in this setting due to fragmentation and partial overlaps of curve segments. To tackle this problem we propose a robust method for partial curve matching. This provides us with the means to apply symmetry detection methods to identify co-occurring configurations. Finally, Bayesian model selection enables us to detect and group re-occurrences that describe the data well	1
Prof. Dr.AlexanderPretschner\n\nPostal address\n\nPostal:\n\nBoltzmannstr. 3\n\n85748Garching b. München\n\nPlace of employment\n\nInformatics 4 - Chair of Software & Systems Engineering (Prof. Pretschner)\n\nWork:\n\nPhone: \n\nalexander.pretschner(at)tum.de\n\nConsultation: Tuesday 1pm-2pm after setting up an appointment via email or per phone: 089 28917362. \n\nIf you need a letter of recommendation, please get in touch at least four weeks before the deadline. \n\nResearch Interests\n\nSecurity of Distributed Data and Systems, Systems&Software Engineering, Usage Control (demo videos available), Privacy, Model-Based Testing, Automatic Test Case Generation, Model-Based Development.  Word Cloud of my papers' titles.\n\nActivities\n\nScientific director, fortiss research and technology transfer institute\n\nAssociate editor: The Journal of Software Testing, Verification and Reliability (since 2011); The Journal of Software and Systems Modeling (since 2007); The Journal of Computer and System Sciences (since 2015); IEEE Transactions on Dependable and Secure Computing (2011-2016); \n\nRecognition\n\nEARTO Innovation Prize to Fraunhofer IESE for joint work on Distributed Data Usage Control (2014)\n\nIBM Faculty Awards (2012, 2013)\n\nGoogle Focused Research Award (2011)\n\nFraunhofer Attract Program "Distributed Data Usage Control" (2008)\n\nFulbright scholarship (1998)\n\nBest paper awards, see publications\n\nMember IFIP WG 11.14\n\nTo students:\n\nCAST e.V. best dissertation award, 2018, Sebastian Banescu\n\nYoung Scientist of the Werner von Siemens Ring Foundation, 2017, Sebastian Banescu\n\nOutstanding Paper Award, 32nd Annual Computer Security Applications Conference, 2016, Sebastian Banescu\n\nBest Paper Award, 6th Software Security, Protection, and Reverse Engineering Workshop, 2016, Alei Salem and Sebastian Banescu\n\nFirst prize of the Competence Center for Applied Security Technology (CAST e.V.) for the best Master's thesis, 2015, Rafael Fedler\n\nBest Student Tool Demo Award, ASE 2014, Dominik Holling\n\nBest Code Cracker Award 5th Intl. Summer School on Information Security and Protection 2014, Sebastian Banescu\n\nBest Poster Award CCGRID 2013, Florian	1
 Dr. Lars Hildebrand – wissenschaftl. Mitarbeiter / Ausländerbeauftragter \n\n Technische Universität Dortmund \n\nFakultät für Informatik \n\nOtto-Hahn-Str. 12 \n\n44227 Dortmund \n\n	1
